Login,1060,1061,1062,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1087,1088,1089,1090,1091,1092,1093,1094,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1127,1128,1129,1130,1131,1132,1246,1247,1248,1249,1250,1251,1252,1253,1254
 U4064,19,,,92,274,35,52,85,68,21,,,73,,70,27,94,,,,,,,124,,,,,,,,50,30,84,36,,,67,45,193,,,,,,,,,,,12,48,56,,50,
 U4065,74,98,,22,41,21,68,145,70,7,,,45,,33,211,70,,,,,,,125,,,,,,,,17,84,16,21,,,148,152,,,,,,,,,124,129,,19,65,132,132,,
 U4066,58,,,112,116,,29,56,118,48,,,,,27,9,178,,,,,,,138,,,,145,,,,41,33,68,15,,,50,17,,,,,,,,,,,,11,170,,,111,
 U4067,63,113,,25,816,30,77,122,49,19,,,41,,70,222,53,245,,,,,655,163,67,,,112,,146,,51,37,16,19,,,161,40,63,,,,,,,140,60,293,39,23,139,136,175,39,
 U4070,13,31,,26,13,34,21,10,9,36,,,93,62,11,19,41,107,,,,41,286,55,87,,,44,,172,,17,40,47,20,,,55,21,41,,,,,,,290,75,26,51,27,28,61,10,49,
 U4071,22,51,,183,185,47,14,7,58,18,,,114,,20,,,,,,,,,,,,,,,,,82,,21,69,,,61,464,66,,,,,,,,,,,29,102,32,54,,
 U4076,9,47,,38,229,32,14,14,19,12,,,34,,74,106,85,,,,,55,186,208,,,,,,,,19,12,15,40,,,31,52,49,,,,,,,,,,,10,31,59,152,,
 U4096,8,66,26,16,12,16,7,5,4,6,53,85,17,21,5,12,20,48,250,,33,24,15,16,27,71,204,38,35,47,246,8,16,7,10,100,32,14,17,21,183,,1054,202,1665,114,30,18,19,30,8,12,19,12,16,60
 U4099,6,21,,41,106,34,7,3,5,49,,,34,72,13,5,,,,,,54,251,28,,,,,,,,6,14,13,12,,,45,39,32,,,,,,,,,,,6,147,22,99,40,
 U4144,50,26,,58,,21,50,7,6,20,,,28,48,6,89,,,,,,,,26,,,,,,,,42,,12,32,,,113,,,,,,,,,,,,,6,35,37,,,
 U4154,,28,,50,,29,8,5,5,4,,,35,59,17,14,,,,,,,,50,,,,,,,,14,69,21,18,,,44,31,67,,,,,,,,,,,23,23,31,,,
 U4193,7,23,41,16,11,27,5,4,40,6,92,190,26,13,8,22,22,45,223,297,79,18,24,29,57,256,101,37,49,54,35,10,40,13,14,33,50,21,12,26,158,545,243,182,,214,61,56,42,47,33,11,27,12,16,43
 U4230,39,76,,28,18,41,10,5,8,6,,,35,42,35,27,209,,,,,132,54,47,,,,48,,,,23,37,12,90,147,,13,109,49,,,,,,,,76,,,11,40,73,114,248,
 U4231,17,25,,25,21,15,21,5,18,75,,,57,,16,30,75,,,,,34,25,50,,,,,,,,,65,23,7,,,62,165,29,,,,,,,,,,,26,17,29,16,,
 U4233,13,57,,27,28,16,11,10,6,12,,,34,103,10,51,68,,,,,53,125,32,,,,41,,,,42,31,24,24,,,73,49,32,,,,,,,,90,83,,6,22,90,53,221,
 U4234,11,49,,19,17,58,7,5,15,5,,,37,,15,,,,,,,,37,,,,,44,,,,21,12,12,13,,,13,35,50,,,,,,,,,,,16,16,29,20,,
 U4242,34,92,,24,21,20,7,11,22,19,,,32,46,8,160,55,,,,,52,132,30,,,,204,,,,73,35,32,21,,,59,11,83,,,,,,,,,,,42,28,43,17,31,
 U4243,10,54,,36,335,13,4,2,5,6,,,29,58,8,19,47,,,,,78,102,56,,,,29,,,,46,58,21,13,,,41,85,22,,,,,,,,,,,17,15,23,15,157,
 U4247,15,79,,25,336,36,32,11,,9,,,75,,,14,129,,,,,,,29,98,,,31,,,,,65,,,,161,34,52,35,,,,,,,,,,,,56,28,20,,
 U4248,30,82,,32,57,72,12,5,12,6,,,95,,62,53,,,,,,,,84,,,,,,,,116,,86,18,,,40,,,,,,,,,,,,,47,53,87,76,,
 U4249,18,270,141,204,,100,13,8,18,19,,,107,,35,24,164,,,,,,,67,,,,52,2554,,,51,88,58,86,,,,,,,,,,,,,124,49,,53,108,83,,,65
 U4289,13,71,390,,133,,,,,,139,202,,,,,,,,,163,,,,,,128,62,1251,,346,,,,,59,60,,,,,141,1192,2204,,427,180,,,77,,,,,448,202
 U4299,19,58,322,61,,53,46,7,25,15,,,66,,26,,,,,,,43,,,,,,,,,,17,,122,48,,,48,,86,,,,,,,,,,,146,27,106,,,
 U4351,4,22,,33,32,25,11,2,4,15,,,36,24,7,,,,,,,,,25,,,,,,,,9,,9,28,,,,,72,,,,,,,,,,,7,13,21,,,
 U4354,10,30,35,20,21,32,4,7,6,32,75,106,27,30,20,11,25,66,417,,87,31,113,24,40,,,23,41,32,110,11,30,9,16,89,40,35,21,34,,,,175,,303,81,25,39,58,8,37,34,19,60,81
 U4368,33,22,,34,14,15,29,6,31,11,,,18,26,6,21,138,,,,137,49,31,225,,,,58,77,,119,22,62,14,44,116,54,30,83,24,,,,,,,86,39,64,,6,21,15,82,281,66
 U4376,24,,,20,16,16,5,8,6,9,,,25,84,27,10,,,,,,35,49,,,,,29,,,,11,,8,14,,,,,58,,,,,,,,,,,10,21,25,45,,
 U4382,,17,,67,14,14,9,2,5,5,,,17,51,6,8,19,,,,,14,21,16,35,,,13,,,,9,16,19,26,,43,24,18,24,,,,,,,43,23,46,109,5,8,13,12,19,
 U4394,21,28,,25,,23,6,5,6,21,,,35,28,8,10,,,,,,25,,31,,,,27,,,,18,34,14,11,,,44,,47,,,,,,,,,,,20,18,22,,,
 U4398,37,,199,39,320,55,62,7,191,36,,,105,53,8,57,128,982,,,,46,73,,,,,243,,334,,16,28,22,199,150,,107,67,30,,,,,,,336,,245,233,12,29,64,236,29,
 U4416,14,28,40,14,46,17,4,5,3,15,150,317,23,23,6,10,19,29,633,326,140,16,17,20,30,117,243,33,91,33,29,14,17,9,13,47,30,26,19,47,424,466,261,149,1330,450,66,44,48,37,11,10,30,32,112,69
 U4428,,28,55,43,70,17,9,10,39,7,,,23,22,11,70,216,103,,,,23,40,93,261,115,,58,62,230,50,96,34,20,20,89,23,29,35,24,,,,,,,30,96,150,117,12,18,24,28,36,169
 U4464,,21,,26,14,30,7,13,9,10,,,27,72,6,13,50,,,,,23,,26,,,,22,,,,11,33,20,14,,,,,19,,,,,,,,37,,,8,17,26,14,,
 U4466,43,,111,18,18,26,8,11,15,25,128,,31,22,14,24,26,228,425,,61,40,64,,52,,,55,41,36,77,16,19,14,14,48,36,22,58,56,183,,,206,,,122,25,29,,21,57,42,14,,319
 U4553,21,26,43,29,121,36,17,8,8,15,,,28,36,9,66,25,,,,,35,15,74,,,,80,100,,,38,50,27,32,,,38,29,77,,,,,,,,,,,34,16,25,,,
 U4582,9,19,38,27,12,39,6,7,3,10,188,266,20,17,11,8,17,58,160,339,67,25,28,18,52,81,110,14,52,43,36,8,14,8,24,95,64,12,50,19,,,,337,,,76,35,27,42,6,10,17,13,12,70
 U4584,21,23,,25,15,25,24,9,8,13,,,34,,9,,,,,,,,,,,,,,,,,15,,34,15,,,53,19,,,,,,,,,,,,16,21,776,29,,
 U4622,,19,37,34,83,19,8,3,5,26,108,464,26,44,7,12,42,46,274,802,35,66,47,61,50,244,339,25,43,50,45,13,58,20,29,154,219,51,23,37,470,2541,1527,468,1323,444,40,89,267,64,7,12,48,46,797,69
 U4696,11,26,,18,22,21,7,5,5,27,,,28,36,6,10,42,,,,,33,,19,,,,,,,,7,66,9,30,,,,,52,,,,,,,,,,,13,16,24,34,,
 U4709,25,40,63,49,128,29,9,10,6,9,143,365,44,32,13,21,37,186,491,,208,63,36,31,87,103,138,54,89,110,40,20,28,13,38,127,44,40,30,48,,,,248,,,71,39,100,41,15,12,17,19,,96
 U4725,,33,,19,,20,11,10,4,4,,,28,37,9,15,,,,,,,,31,,,,,,,,13,50,10,14,,,49,97,,,,,,,,,,,,19,24,22,32,,
 U4816,,,,,,,7,18,31,10,,,,,23,16,34,178,,,,,,33,80,,,73,,120,,32,17,33,57,,,,,,,,,,,,28,21,152,58,12,,,,,
 U4856,,36,,21,,121,65,6,7,20,,,28,66,24,73,31,,,,,107,20,30,,,,24,,,,136,69,82,162,,,148,149,33,,,,,,,,,,,70,12,42,,,
 U4862,,54,,47,,32,21,18,25,26,,,77,114,11,39,159,,,,,63,,194,,,,137,,,,13,93,22,190,,,35,,48,,,,,,,,,,,39,850,28,,,
 U4914,12,28,69,18,13,17,,,,,131,345,141,49,25,,,,39,,185,16,22,,,220,312,,184,,47,,,25,9,248,394,49,63,,40,,,32,,34,,,,,5,18,15,108,59,95
 U5015,,39,32,18,7,10,5,6,6,6,248,147,15,18,6,20,18,34,139,,114,12,30,29,30,62,104,12,54,28,19,7,15,6,6,94,87,11,10,17,,,,127,,,101,27,31,77,12,11,15,13,11,48
 U5118,,20,30,16,8,14,9,4,14,10,79,91,16,22,4,33,28,38,182,380,43,16,19,317,36,61,58,33,32,50,21,18,122,19,12,39,29,31,35,26,114,685,600,62,275,384,35,62,33,45,5,10,16,16,49,47
 U5301,,32,,92,135,21,11,8,10,17,,,25,40,7,13,48,,,,,31,24,32,,,,27,,,,14,39,32,15,,69,73,112,32,,,,,,,,48,41,73,11,23,18,51,,
 U5306,,25,,44,17,18,4,8,4,4,,,19,22,8,13,22,,,,,26,19,25,,,,23,,,,15,32,31,11,,,25,57,36,,,,,,,50,64,40,,8,13,17,23,,
 U5308,,23,62,18,8,25,7,11,6,5,178,131,21,21,6,9,35,52,127,570,155,27,24,30,52,233,54,27,25,66,80,11,24,24,23,35,60,35,36,21,239,2271,354,227,812,677,31,25,33,36,6,11,21,12,32,167
 U5400,,26,,24,,14,9,7,90,10,,,35,70,4,19,,,,,,39,41,,,,,,,,,10,22,18,10,,,,,107,,,,,,,,,,,10,12,22,,,
 U5426,,59,299,20,233,13,45,8,14,19,420,163,21,36,17,34,93,70,285,439,739,44,30,48,98,80,173,82,173,84,340,44,60,22,17,314,70,69,30,165,248,605,481,246,923,266,92,47,63,51,13,20,18,359,106,75
 U5467,,24,45,21,8,16,12,3,6,7,83,176,19,22,,10,33,44,123,,338,19,16,18,45,112,58,25,34,37,27,12,18,11,23,30,26,12,10,18,,,,,,,35,41,65,37,9,15,15,17,77,75
 U5494,,37,86,25,243,20,180,24,9,59,291,207,25,24,7,45,29,102,582,1591,185,161,49,67,80,155,230,101,152,116,166,25,32,31,14,57,62,45,24,31,580,2470,1599,234,1276,418,122,60,52,110,7,14,35,110,77,81
 U5521,,30,61,16,12,11,8,10,6,4,221,115,15,19,6,10,19,44,526,154,82,20,14,21,38,166,325,17,53,34,40,7,16,16,8,32,104,19,48,21,337,429,271,154,269,79,29,22,36,76,5,12,13,18,36,69
 U5628,,81,,11,12,9,4,3,8,4,,,19,20,10,11,13,,,,,78,,15,,,,73,,,,30,20,17,12,,24,24,18,20,,,,,,,,74,31,,13,12,12,16,43,
 U5723,,18,33,22,18,16,4,5,7,5,72,127,25,15,15,9,19,37,451,251,193,22,21,22,49,99,59,25,36,103,77,14,29,12,9,21,21,30,70,14,437,785,720,88,593,358,47,24,33,32,7,14,14,18,48,44
 U5729,,22,149,14,8,12,4,4,4,6,,,26,58,7,7,25,,,,,18,39,150,41,,,19,48,71,29,9,26,8,10,27,61,91,12,18,,,,,,,48,24,23,37,10,10,17,12,12,
 U5736,,45,,24,,20,5,4,3,3,,,27,67,5,14,163,,,,,38,110,15,,,,43,,,,9,34,16,12,,,19,34,32,,,,,,,,,,,8,23,42,,,
 U5750,,29,107,24,109,43,8,17,13,7,,5318,24,24,6,11,45,69,,,343,140,45,39,62,116,,92,145,272,35,14,23,19,22,52,27,190,51,39,,,,,,,38,43,36,84,9,18,67,14,46,127
 U5784,,23,,17,17,16,8,7,4,3,,,19,23,6,13,22,,,,,20,19,15,,,,25,,,,12,39,15,9,,,29,23,19,,,,,,,,,,,15,11,18,30,,
 U5792,,28,26,20,,38,4,8,9,16,,,29,25,7,7,,,,,,,,10,,,,,60,,,10,12,7,7,,,28,20,,,,,,,,,,,,12,14,23,,,
 U5803,,37,,17,,13,3,10,7,6,,,25,30,7,8,,,,,,,,23,,,,,,,,15,18,10,7,,,15,17,,,,,,,,,,,,15,28,17,40,,
 U5821,,,,42,,,8,5,6,5,,,,39,,12,28,70,,,,,,24,54,,,41,,69,,25,27,,22,,,,,,,,,,,,72,30,81,51,,,,,,
 U5823,,23,,33,13,131,8,7,9,6,,,30,,10,11,,,,,,33,26,,,,,,,,,13,,13,26,,,148,16,63,,,,,,,,,,,51,42,30,15,,
 U5827,,24,,29,,18,10,,4,3,,,25,21,7,10,21,,,,,,,27,,,,28,,,,10,19,12,14,,,32,46,,,,,,,,,,,,15,25,33,,,
 U5831,,21,,15,8,47,11,9,4,5,,,20,,7,7,30,,,,,24,,28,,,,,,,,9,29,29,12,,,109,32,,,,,,,,,,,,15,33,16,26,,
 U5871,,18,49,16,63,101,4,14,5,4,,213,16,18,12,10,18,56,278,,252,21,18,21,33,109,89,19,39,37,23,10,12,18,12,30,41,42,18,49,,,,629,,,39,55,36,63,21,11,19,14,47,61
 U5875,,37,,16,,20,8,5,23,16,,,23,,17,10,,,,,,,,23,,,,,,,,14,31,9,13,,,79,18,,,,,,,,,,,,7,15,18,,,
 U5932,,106,224,28,16,21,10,8,8,13,,305,49,31,16,26,92,223,192,,99,41,53,31,78,514,,25,109,109,49,32,66,12,32,227,77,22,58,124,,,,,,,93,108,187,66,12,18,91,20,30,122
 U5937,,17,38,16,8,16,8,5,7,26,180,178,31,29,6,9,30,52,213,,85,19,18,24,41,145,107,30,52,64,42,10,33,13,8,112,52,32,9,24,,,,273,,,35,44,29,48,10,12,19,12,11,64
 U5951,,18,20,10,15,20,5,7,40,21,92,251,12,16,5,8,13,80,174,239,67,14,12,14,59,64,105,34,23,53,56,116,25,5,123,15,37,12,20,19,114,358,367,248,281,573,72,42,52,40,10,7,15,12,9,51
 U5966,,36,203,24,14,38,9,8,11,7,282,189,48,27,9,9,32,122,835,1865,212,32,44,28,53,226,243,44,120,66,33,11,34,35,13,43,35,14,20,47,691,1282,722,188,2474,123,67,76,45,48,28,15,37,14,25,252
 U6008,30,35,,25,118,41,25,6,6,8,,,37,39,9,10,22,,,,,36,27,24,,,,55,,,,18,30,11,12,,,38,23,31,,,,,,,,36,,,29,22,29,56,140,
 U6027,,32,57,32,40,17,12,3,8,8,116,109,26,40,8,11,26,61,331,287,238,36,27,20,50,107,114,65,60,146,30,10,29,22,69,79,25,28,23,32,460,1300,319,232,764,158,33,48,33,34,11,14,27,23,57,185
 U6054,,31,51,31,61,36,9,6,6,44,64,441,17,27,15,9,22,134,503,465,117,29,29,24,33,161,114,20,67,85,188,12,20,13,27,64,142,66,123,24,416,3083,2112,282,399,962,36,46,77,63,13,9,24,31,49,8348
 U6065,,30,,50,39,38,7,4,25,48,,,27,97,9,17,,,,,,87,33,40,,,,,,,,6,26,11,15,,,39,24,53,,,,,,,,,,,16,71,20,66,,
 U6088,,,,,,,78,8,26,9,,,,,22,14,247,229,,,,,,79,152,,,100,,253,,15,29,22,16,,,,,,,,,,,,422,99,93,140,31,,,,,
 U6171,,92,,14,,17,15,4,12,15,,,25,31,55,33,,,,,,,,32,,,,,,,,8,23,15,15,14,,,,30,,,,,,,,,,,9,22,27,,,
 U6173,,40,,45,207,43,79,13,67,13,,,55,26,10,218,,,,,,,,,,,,,,,,48,28,19,31,,,102,36,48,,,,,,,,,,,17,85,97,,,
 U6176,,27,,35,97,18,17,7,16,45,,,37,37,7,116,,,,,,41,36,,,,,,,,,4,47,17,12,27,,23,30,22,,,,,,,,,,,12,14,116,197,,
 U6178,,40,,127,56,42,42,5,3,40,,,45,64,9,44,714,,,,,74,30,70,,,,64,,,,9,200,9,24,,,20,110,102,,,,,,,,85,,,18,11,27,65,113,
 U6191,,32,,16,68,13,17,10,15,9,,,20,75,19,203,,,,,,50,,36,,,,,,,,52,27,11,7,,,56,26,,,,,,,,,,,,7,9,25,233,,
 U6194,,31,,20,,17,17,7,46,16,,,25,,18,54,,,,,,42,,,,,,,,,,23,24,29,10,,,33,26,385,,,,,,,,,,,50,15,21,,,
 U6196,,34,,32,,90,13,11,23,,,,58,70,16,14,,,,,,64,,,,,,,,,,15,35,12,10,,,28,50,,,,,,,,,,,,9,91,29,,,
 U6197,,24,,31,,40,27,6,25,20,,,29,24,19,51,44,,,,,197,54,95,,,,,,,,1415,52,3,36,,,23,74,56,,,,,,,,,,,37,11,28,,,
 U6198,,34,,19,,72,24,11,48,14,,,40,44,14,26,51,,,,,134,42,77,,,,,,,,1426,23,8,32,,,33,83,60,,,,,,,,,,,63,16,28,,,
 U6199,,73,,21,,30,26,11,20,76,,,80,29,96,160,,,,,,130,27,,,,,,,,,11,45,31,22,,,48,23,35,,,,,,,,,,,27,18,33,109,,
 U6259,,16,27,10,9,8,4,3,4,5,137,66,12,15,4,7,43,52,89,395,80,12,10,10,22,46,44,12,13,30,44,6,16,5,6,22,25,9,7,14,117,135,456,200,780,147,25,21,16,28,4,8,13,14,20,57
 U6260,12,29,23,51,19,19,7,5,6,5,78,88,116,16,9,10,42,32,,,341,33,20,13,37,336,100,21,21,31,28,12,16,19,15,32,22,21,31,32,,,,163,,91,16,46,18,31,14,12,37,26,12,18
 U6307,,34,,20,58,15,11,7,14,33,,,42,68,117,,,,,,,,,,,,,,,,,10,64,13,14,,,65,41,38,,,,,,,,,,,10,22,35,193,,
 U6308,,88,,14,62,15,82,5,71,38,,,34,48,101,7,,,,,,,,20,,,,,,,,34,11,64,13,,,110,34,24,,,,,,,,,,,29,15,29,416,,
 U6315,,32,,19,110,17,12,6,50,6,,,29,10,19,42,,,,,,,,11,,,,,,,,9,42,51,62,,,34,18,28,,,,,,,,,,,24,16,24,338,,
 U6352,,27,62,16,67,17,5,4,6,12,284,184,31,43,13,13,38,319,933,896,251,37,57,82,175,100,591,52,81,640,41,14,68,22,13,41,31,58,19,37,1966,6011,762,1132,1466,1059,100,69,34,52,35,58,44,88,98,118
 U6386,,28,,20,119,12,6,6,3,4,,,19,24,6,9,,,,,,,,16,,,,,,,,10,18,11,10,,,23,72,,,,,,,,,,,,29,9,18,,,
 U6421,16,56,,24,25,23,11,11,4,20,,,30,,44,,,,,,,,42,,,,,,,,,,,17,12,,,19,51,,,,,,,,,,,,9,36,40,92,,
 U6443,,35,30,13,,21,6,4,4,5,,,18,24,12,7,28,28,,,160,17,25,13,31,,,14,33,78,55,9,51,10,9,29,31,,12,25,,,,,,,45,46,31,25,9,9,43,,,54
 U6458,6,35,,14,15,11,20,3,6,83,,,20,26,13,8,16,,,,,17,25,29,,,,21,,,,13,16,10,9,,57,45,48,32,,,,,,,,54,41,,19,41,18,11,61,
 U6543,,29,,17,,19,22,7,37,8,,,58,46,10,128,43,,,,,53,,,,,,,,,,32,36,12,32,,,50,24,25,,,,,,,,,,,27,19,22,,,
 U6553,,41,67,18,50,68,23,3,88,17,,,21,96,11,24,135,,,,,28,104,,,,,,27,,103,17,30,15,11,82,,28,35,22,,,,,,,19,,,,22,50,15,386,56,
 U6633,,26,39,25,15,16,8,5,4,11,,121,28,49,8,20,40,103,,,476,24,52,26,62,134,,23,48,60,55,13,26,20,18,49,106,30,40,23,,,,,,,55,54,80,84,10,12,21,22,155,146
 U6644,12,25,,40,51,25,14,9,16,43,183,,57,32,107,13,173,144,,,364,57,82,127,,153,,,61,95,70,9,21,12,11,73,235,60,27,24,,,,,,,113,114,60,59,7,109,17,155,41,106
 U6690,25,22,57,17,10,19,7,5,5,4,,,27,33,30,9,23,,,,,25,16,25,54,,,15,161,60,36,15,14,17,45,48,47,9,17,26,,,,,,,24,20,32,54,14,23,44,12,14,
 U6814,19,,25,,,,,3,5,,127,69,,,,,,43,221,481,414,,,,48,345,110,,48,41,145,,,,,37,16,,,,717,1303,543,148,531,236,19,27,35,64,,,,,,33
 U6821,91,31,,17,,20,134,4,8,24,,,31,34,21,34,,,,,,,,25,,,,,,,,42,154,13,17,,,25,23,,,,,,,,,,,,119,20,19,,,
 U6835,85,21,,40,63,15,20,5,5,44,,,32,76,11,105,27,,,,,57,61,31,,,,38,,,,20,98,9,10,,50,30,43,39,,,,,,,,47,32,,36,30,20,209,121,
 U7237,14,21,121,20,20,28,7,4,9,5,,,24,30,21,18,34,53,,,,23,15,59,103,,,49,43,116,19,12,22,29,30,67,68,34,43,28,,,,,,,49,76,47,49,6,19,21,19,27,46
 U7293,26,20,,96,22,79,5,5,6,6,,,61,98,56,17,35,,,,,39,,53,,,,42,,,,53,54,25,14,,,,,106,,,,,,,,73,47,,11,128,31,18,,
 U7326,7,27,,87,,21,11,4,11,8,,,22,31,6,28,,,,,,18,22,58,,,,,,,,13,26,47,34,,,42,34,71,,,,,,,,,,,10,11,50,,,
 U7369,32,19,83,23,18,16,6,4,9,5,,,22,28,5,10,98,50,,,,35,59,90,27,,,17,89,133,76,13,36,20,16,,35,52,46,42,,,,,,,72,46,44,156,5,11,21,19,,
 U7370,9,,,,,,7,7,14,12,,,,117,7,11,156,156,,,,,,26,73,,,32,,,,18,,21,38,,,,,,,,,,,,,,51,,10,119,52,,,121
 U7405,153,,,,,,12,6,19,12,,,,,13,23,169,,,,,,,113,69,,,42,,108,,54,59,21,15,,,,,,,,,,,,72,49,89,35,30,,,,,
 U7448,46,26,,27,102,25,13,6,12,,,,21,48,17,,,,,,,42,61,,,,,,36,,,,,17,18,,,30,30,79,,,,,,,,,,,15,32,28,94,,
 U7450,51,45,,21,57,39,,8,,28,,,44,79,20,29,,,,,,,,84,,,,,,,,,37,40,18,,,45,,,,,,,,,,,,,53,33,30,153,,
 U7453,38,,99,74,21,301,22,7,13,28,,,,145,64,70,,,,,,,,,,,,,,,,53,,36,29,,,,,68,,,,,,,,,,,44,117,187,68,,
 U7641,11,178,,26,,48,42,27,60,7,,,39,71,72,,,,,,,80,43,,,,,,,,,108,,31,6,,,59,48,43,,,,,,,,,,,5,93,162,,,
