Login,1060,1061,1062,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1087,1088,1089,1090,1091,1092,1093,1094,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1127,1128,1129,1130,1131,1132,1246,1247,1248,1249,1250,1251,1252,1253,1254
 U7679,29,27,58,20,22,17,12,5,6,8,,,21,36,7,9,34,83,,,,15,27,17,104,193,,21,156,99,,11,30,9,39,51,47,21,85,29,,,,,,,160,33,46,56,13,18,38,30,19,99
 U7699,8,121,,91,157,60,25,5,21,33,,,58,128,241,52,,,,,,61,61,,,,,,,,,116,240,37,17,,,92,63,87,,,,,,,,,,,13,52,29,170,90,131
 U7718,14,47,,74,173,138,83,18,34,13,,,91,159,124,85,25,,,,,,,144,,,,,,,,11,23,68,134,,,115,51,31,,,,,,,,,,,74,56,39,135,,
 U7742,28,22,607,44,14,14,25,7,9,18,,,23,17,6,26,89,,,,,48,52,82,116,,,288,268,89,,90,41,10,21,376,23,37,49,22,,,,,,,290,44,52,43,7,14,24,72,75,57
 U7769,36,23,48,83,111,55,9,7,6,13,,,74,37,5,10,16,,,,,37,29,25,37,,,18,,48,,7,25,31,10,150,32,21,17,41,,,,,,,88,30,33,82,8,34,46,25,21,
 U7807,34,24,,20,113,17,6,3,10,54,,,24,17,9,81,,,,,,86,28,37,,,,,,,,19,31,12,11,,,40,35,28,,,,,,,,,,,17,19,23,26,,
 U7827,76,30,44,20,13,36,12,9,7,9,296,201,24,33,11,25,35,38,458,,189,30,30,17,58,261,191,34,90,57,85,12,25,34,13,49,81,70,20,22,,,,149,,601,58,53,55,67,11,18,93,51,137,151
 U7832,15,21,,13,20,16,5,2,14,8,,,15,37,5,54,33,,,,,17,24,37,,,,45,,,,9,11,8,8,,,20,19,20,,,,,,,,152,59,,12,23,19,43,18,
 U7840,41,27,47,29,77,27,68,3,5,3,,,62,152,183,30,171,,,,,29,155,141,,,,327,114,185,,19,101,21,21,,,23,118,29,,,,,,,,,82,,28,64,27,418,212,
 U7841,11,40,15,55,302,55,65,16,139,34,,,31,197,33,49,148,,,,,97,70,201,,,,541,,12,,14,23,52,41,,90,79,114,69,,,,,,,62,951,654,,7,51,26,136,193,
 U7843,5,34,,33,56,26,4,6,9,4,,,24,155,8,80,,,,,,61,,,,,,67,,286,,12,160,28,32,,,125,51,113,,,,,,,162,,143,,33,97,52,172,209,
 U7875,8,97,89,75,47,118,29,8,69,17,,,48,36,7,10,116,,,,,133,120,99,,,,85,,306,,20,182,56,17,,118,92,405,237,,,,,,,184,384,231,,25,153,44,72,,209
 U7896,14,31,45,25,18,57,5,10,9,6,341,147,20,56,12,12,28,75,387,,402,17,35,23,51,84,118,31,58,39,47,10,29,16,20,91,79,27,21,40,,,,316,,259,11,38,38,35,11,16,26,31,67,55
 U7897,50,47,184,58,12,51,9,3,59,164,,,251,79,38,11,68,111,78,,,215,37,69,439,,,41,64,262,,89,46,83,18,135,222,129,50,47,26,,,,,,79,53,201,456,38,63,172,177,72,13
 U7898,5,20,55,16,9,13,4,6,7,4,721,109,15,38,10,7,38,80,826,,440,16,21,14,39,69,162,22,91,24,71,10,15,14,15,197,26,11,28,20,,,,532,,258,21,36,32,45,19,15,23,14,14,64
 U7899,39,119,50,33,11,15,6,7,8,7,231,352,31,25,20,13,27,39,870,,89,21,44,26,39,91,214,47,76,70,74,10,44,17,13,24,42,32,19,26,,,,283,,355,41,34,65,37,19,111,21,18,19,53
 U7900,41,21,166,21,18,22,6,3,10,5,228,,24,37,10,12,41,72,,,343,19,31,27,29,73,580,30,90,96,154,13,40,10,16,112,40,33,23,26,,,,,,,39,33,26,66,11,30,16,64,233,95
 U7901,23,98,53,68,,13,8,6,10,14,,,31,44,14,17,38,,,,,,,39,111,,,37,114,131,,16,48,13,23,26,26,27,93,26,,,,,,,70,,,,27,17,23,,,
 U7902,30,36,47,16,28,15,4,4,5,3,396,137,15,34,12,10,26,133,380,685,341,31,23,21,55,70,109,17,81,102,41,14,25,7,8,29,39,48,52,49,180,622,1128,354,285,156,59,31,44,43,12,11,12,146,23,80
 U7903,31,79,73,18,,16,10,6,45,5,,,25,79,12,,167,,,,,114,26,,,,,,174,,,182,,21,13,,,447,79,38,,,,,,,,,,,27,32,19,,,229
 U7904,20,22,37,14,38,23,5,11,5,6,298,128,22,25,8,12,34,61,143,,50,71,82,17,40,261,136,27,63,77,100,15,33,22,8,29,50,52,17,19,666,1050,,88,1428,278,124,38,38,59,22,13,16,87,20,72
 U7908,8,23,75,14,14,11,8,7,4,7,150,199,63,28,7,20,20,50,267,494,286,22,73,84,95,300,122,43,59,32,178,19,77,10,11,33,45,84,75,16,326,1561,334,232,504,315,94,29,26,50,11,14,14,11,109,58
 U7909,47,30,57,19,40,15,4,5,3,4,752,163,44,40,16,15,23,50,787,,405,30,24,58,35,97,620,24,87,45,67,17,36,33,13,62,44,199,11,55,1147,,,479,,349,30,29,29,33,36,25,19,27,84,113
 U7910,33,31,,39,78,19,26,12,7,7,,,33,143,14,22,43,,,,,150,158,40,,,,35,,,,125,119,16,17,,163,55,39,72,,,,,,,,154,81,,19,274,24,127,107,
 U7911,33,79,43,23,108,19,12,6,8,4,,,33,73,20,22,27,175,,,,31,29,33,56,124,,36,50,62,117,29,54,13,16,39,47,30,19,49,,,,,,,74,93,47,58,18,25,28,14,53,197
 U7912,45,51,65,58,62,29,21,17,7,7,,,31,48,10,16,31,310,,,134,46,31,27,96,,,45,171,75,30,62,36,43,16,94,82,11,23,41,,,,,,,61,83,125,72,26,21,28,12,13,184
 U7913,79,81,,23,,21,29,11,23,13,,,38,,26,34,,,,,,,,,,,,,,,,17,92,27,10,,,28,17,,,,,,,,,,,,20,18,26,,,
 U7995,16,,,34,24,15,4,4,6,12,,,,34,9,11,,,,,,,,,,,,,,,,50,40,10,8,,,,,22,,,,,,,,,,,20,17,22,64,,
 U7996,,25,,13,29,21,11,4,2,103,,,20,94,11,13,,,,,,,,63,,,,,,,,53,62,14,13,,,22,68,,,,,,,,,,,,18,19,15,108,,
 U7997,50,26,,16,113,14,11,5,10,4,,,33,44,10,14,38,,,,,48,19,15,,,,40,,,,17,25,19,16,,,149,96,86,,,,,,,,,,,12,64,30,33,41,
 U7999,14,22,92,15,14,14,3,4,4,4,143,188,21,14,9,8,19,54,84,,98,19,24,15,54,77,189,15,34,38,21,8,18,47,10,35,44,9,49,15,80,,269,97,156,,29,19,44,30,7,13,15,14,20,32
 U8001,37,30,,19,109,12,15,,5,12,,,24,,6,,,,,,,20,27,,,,,,,,,,,11,20,253,118,110,46,,,,,,,,,,,,22,12,31,14,181,
 U8003,34,20,,12,,14,7,4,7,5,,,23,31,5,8,,240,,,,,,54,58,,,,,,,11,23,7,37,,,24,62,18,,,,,,,,39,38,34,17,9,38,,,
 U8004,31,37,,27,69,129,,10,,,,,36,,15,,,,,,,29,39,,,,,,,,,,,18,13,198,110,64,38,,,,,,,,,,,,10,28,80,38,142,
 U8005,9,23,,21,13,11,4,4,3,4,,,22,33,6,11,,,,,,40,20,25,,,,67,,,,13,19,15,13,40,32,21,19,27,,,,,,,,,167,,4,11,22,75,27,
 U8017,13,22,41,12,9,12,,,,,,,54,,10,,,,,,,18,30,,,,,,60,,,,,9,9,,179,20,15,,,,,,,,,,,,22,19,17,13,15,
 U8018,85,23,,16,20,13,14,9,18,31,,,16,21,8,11,28,,,,,15,33,41,,,,20,,,,111,33,8,6,,,19,19,14,,,,,,,,24,,,13,16,34,32,,
 U8020,29,23,,18,31,17,6,4,10,4,,,19,85,11,11,20,,,,,47,58,17,,,,,,,,13,27,11,14,,,32,65,22,,,,,,,,,,,10,72,22,30,,
 U8021,33,,165,31,43,9,6,7,4,19,,,,22,15,6,,,,,,23,,17,25,,,31,,101,,15,21,21,8,67,,,,,,,,,,,103,54,54,38,8,13,30,19,,
 U8022,27,33,36,21,13,20,7,6,9,12,106,278,20,35,11,13,20,61,318,1601,112,32,38,22,47,106,76,26,58,50,51,11,24,27,24,62,30,15,21,30,193,1160,554,172,,403,117,44,55,45,7,13,41,24,27,62
 U8023,28,112,25,18,234,19,29,5,8,32,,,27,110,18,144,123,,,,,56,46,201,,,,296,,,,47,39,31,23,,,40,54,33,,,,,,,,,,,19,96,40,246,143,
 U8052,33,32,72,20,15,17,,,,,139,94,19,,11,,,,268,,100,18,26,,,172,143,,144,,,,,18,16,102,47,25,157,,,,,,,,,,,,17,17,24,63,22,45
 U8061,30,31,313,36,12,16,,,,,96,43,34,125,20,,,,38,56,89,123,125,,,354,27,,64,,99,,,10,10,406,297,57,20,,47,81,58,45,143,20,,,,,57,22,39,19,117,34
 U8062,41,31,60,22,252,16,,,,,,,21,123,15,,,,,,,119,79,,,,,,100,,,,,10,11,,,168,90,,,,,,,,,,,,31,11,17,88,126,
 U8063,14,29,33,22,194,35,,,,,32,55,37,47,33,,,,26,52,11,60,44,,,127,36,,98,,245,,,18,12,74,337,31,38,,31,61,59,65,39,27,,,,,30,32,23,16,269,113
 U8065,45,40,,28,110,33,11,7,26,5,,,30,,130,21,,,,,,245,68,,,611,,,,,,24,16,21,33,7,297,128,174,,,,,,,,,,,,19,131,30,128,46,
 U8072,9,32,18,69,252,16,,,,,42,51,36,22,102,,,,45,36,30,81,96,,,28,27,,28,,115,,,29,15,23,191,195,47,,234,125,94,44,92,27,,,,,43,19,22,37,28,42
 U8086,12,36,174,24,452,23,13,8,115,56,,,106,73,16,124,151,528,,,,118,123,31,49,428,,223,261,80,74,8,110,18,67,116,129,36,80,80,,,,,,,76,48,108,39,184,96,37,439,169,96
 U8087,36,193,17,324,109,135,7,23,23,15,,,64,115,118,74,226,29,,,,91,51,280,114,,,179,255,111,65,58,141,16,31,55,80,,,151,,,,,,,98,290,105,131,47,65,130,,,227
 U8088,44,109,299,180,38,104,49,5,140,32,,,50,79,14,248,258,195,,,,,,55,96,280,,77,,311,,50,102,16,15,83,101,35,30,61,,,,,,,169,75,57,99,29,708,113,85,15,346
 U8089,32,42,,43,,25,28,7,157,57,,,59,,63,88,,,,,,,,100,,,,,,,,10,13,100,67,,,22,97,,,,,,,,,,,,15,354,43,,,
 U8090,21,29,,153,13,49,12,5,31,79,,,34,,8,262,,,,,,,,7,,,,,,,,29,,18,20,,,13,110,,,,,,,,,,,,73,18,157,,,
 U8093,30,150,,294,119,112,32,8,23,12,,,75,,11,25,,,,,,254,,316,,,,,,,,15,45,17,63,,,120,38,99,,,,,,,,,,,25,93,73,31,46,
 U8094,34,,,254,68,40,10,18,18,22,,,259,,46,45,,,,,,,,,,,,,,,,19,,23,40,,,13,42,118,,,,,,,,,,,44,80,33,17,21,
 U8098,28,137,32,85,45,114,13,36,106,145,,,188,41,9,159,59,20,,,30,55,77,124,129,104,,46,43,41,29,14,120,12,22,113,84,60,120,91,,,,33,,,51,39,27,35,47,310,74,98,17,28
 U8102,6,17,23,13,15,12,6,6,11,6,,,14,22,14,19,40,75,,,169,17,32,38,42,165,182,75,18,50,39,27,38,16,20,30,26,37,64,16,,,,,,,55,28,37,45,15,10,19,27,67,145
 U8103,9,26,,112,24,26,10,4,61,8,,,53,,57,,,,,,,,,6,,,,,,,,58,,8,42,,,7,5,,,,,,,,,,,,36,57,28,,,
 U8104,10,27,26,92,11,16,17,6,32,8,135,172,20,19,134,43,198,83,351,,93,36,222,8,187,71,701,95,38,77,33,102,56,113,20,329,31,9,25,30,138,148,366,147,,139,57,41,84,91,204,333,93,12,46,64
 U8118,10,20,63,12,10,13,6,4,3,3,42,65,17,101,7,9,23,54,115,331,61,18,21,12,38,242,31,24,47,47,70,13,21,10,13,29,79,18,29,33,82,24,83,36,152,252,73,19,125,65,6,12,14,15,21,72
 U8119,9,45,,19,118,112,5,6,19,6,,,32,,14,8,24,,,,,51,116,116,,,,,21,,,58,10,22,24,,,21,36,29,,,,,,,,78,,,11,69,63,235,224,
 U8143,22,25,,15,,21,18,6,5,20,,,19,,7,,,,,,,72,83,60,,,,,,275,,15,10,17,11,,,52,56,54,,,,,,,16,,,,11,16,18,,,
 U8159,15,26,,13,68,15,31,4,17,28,,,21,60,895,115,119,,,,,72,107,31,,138,,,,,,7,22,11,11,,,346,43,55,,,,,,,,,,,9,15,27,50,584,
 U8160,65,21,11,20,9,18,,,,,92,104,91,53,12,,,,19,172,40,155,29,,,427,43,,18,,29,,,33,9,559,364,70,14,,225,,,77,,109,,,,,42,47,22,58,19,24
 U8164,25,54,33,46,13,22,,,,,77,58,93,40,12,,,,76,317,24,45,160,,,625,66,,43,,22,,,11,13,203,176,40,68,,98,,,65,,80,,,,,14,67,85,25,35,20
 U8165,31,32,59,18,19,15,,3,,,35,70,32,72,8,,,,75,209,19,33,50,,,849,47,,64,,21,,,11,10,495,325,31,15,,90,54,,124,,59,,,,,15,16,19,18,25,34
 U8166,16,32,344,26,36,37,,,,,18,77,198,35,32,,,,32,,25,103,35,,,533,24,,31,,18,,,12,17,57,392,77,70,,,,,70,,35,,,,,14,25,53,15,295,29
 U8167,16,37,20,19,9,19,42,5,39,8,204,182,60,54,6,73,112,,556,,122,165,90,57,,876,186,,17,,88,,102,10,17,252,153,36,61,33,,,,,,,,,,,48,13,21,34,23,37
 U8169,37,80,62,33,23,36,,,,,40,,235,22,308,,,,,,20,272,43,,,108,,,109,,68,,,30,23,139,113,166,382,,,,,,,,,,,,25,59,53,174,316,56
 U8173,59,107,96,120,247,199,14,2,15,12,,,35,30,290,79,,,,,,74,71,17,,841,41,,117,,242,18,82,17,40,204,64,35,91,,,,,,,,,,,,8,45,54,594,315,105
 U8174,149,107,101,215,106,49,9,27,87,36,,,114,299,200,45,,,,,,135,629,434,,,,,103,,115,12,20,10,9,,133,190,95,58,,,,,,,,,,,37,94,121,193,49,
 U8181,12,29,34,17,14,42,,,,,18,,39,23,6,,,,,,20,219,63,,,60,20,,23,,52,,,19,22,34,227,34,53,,,,,,,,,,,,10,61,26,60,327,19
 U8216,31,63,425,21,157,27,,,,,,,24,234,11,,,,,,,66,49,,,620,,,,,,,,14,18,1101,230,72,180,,,,,,,,,,,,23,29,39,34,31,386
 U8217,56,97,292,95,365,79,,,,,,,51,180,21,,,,,,32,39,74,,,116,,,24,,42,,,36,18,432,365,33,67,,,,,,,,,,,,12,60,25,198,615,37
 U8219,16,27,99,27,98,17,,,,,143,342,49,20,8,,,,,,375,34,35,,,404,70,,54,,143,,,9,12,314,276,116,30,,,,,,,182,,,,,24,21,63,40,236,12
 U8220,64,51,89,45,42,20,18,10,,,99,224,132,69,66,,,,,,11,32,102,,,213,55,,56,,121,,,19,18,241,119,134,59,,,,,,,59,,,,,12,30,20,43,294,80
 U8221,117,21,86,17,105,22,,,,,,,36,24,14,,,,,,,19,36,,,180,,,242,,325,,,12,22,462,145,24,61,,,,,,,,,,,,8,47,39,208,24,
 U8222,23,34,173,19,21,14,,,,,,,161,28,17,,,,,,,57,361,,,754,,,280,,860,,,12,11,20,88,40,27,,,,,,,,,,,,6,16,38,16,23,310
 U8223,15,198,,60,1046,147,,,,,,,67,,131,,,,,,,49,130,,,441,,,,,,,,180,181,125,72,36,117,,,,,,,,,,,,68,26,29,35,33,
 U8224,16,59,335,16,45,16,,,,,7,,26,11,26,,,,,,,48,38,,,190,,,56,,,,,15,26,139,90,79,37,,,,,,,,,,,,9,23,19,21,18,73
 U8225,27,62,98,28,98,22,8,10,7,6,,,31,157,61,16,256,,,,,82,78,172,242,480,,167,,,,62,64,30,15,133,373,43,84,216,,,,,,,148,98,61,54,8,35,103,50,110,
 U8226,51,50,,34,932,39,28,24,109,,,,49,70,47,,,,,,,66,64,,,158,,,,,77,,,20,22,382,134,31,38,46,,,,,,,,,,,23,25,81,182,166,
 U8227,29,45,,34,95,26,6,10,,,,,74,35,33,,,,,,,372,224,,,80,,,74,,,,,32,14,592,155,175,7,,,,,,,,,,,,27,67,95,60,32,32
 U8228,11,20,1361,14,72,15,,,,,182,417,22,125,14,,,,,,336,19,17,,,218,59,,71,,76,,,7,10,139,117,69,157,,,,,,,113,,,,,18,17,27,115,111,98
 U8241,6,31,255,30,25,17,,,,,124,,30,40,7,,,,,,,47,29,,,100,,,,,322,,,15,10,389,14,25,42,,,,,,,,,,,,12,31,57,46,228,
 U8242,6,23,,21,29,30,,,,,,,20,,13,,,,,,,34,55,,,69,,,,,,,,11,22,427,101,22,18,,,,,,,,,,,,15,16,38,24,20,
 U8258,114,102,76,81,229,98,19,7,15,88,179,241,48,53,110,23,436,96,380,1459,176,56,67,441,118,148,612,196,72,126,42,25,46,78,38,189,287,113,248,72,352,2077,900,495,478,1335,111,246,171,54,61,54,54,93,86,583
 U8267,46,32,,61,,674,21,10,22,6,,,108,158,63,23,,,,,,,,,,,,,,,,21,17,145,18,,,20,,34,,,,,,,,,,,13,62,30,,,
 U8328,18,,61,,,40,,,,,238,166,,129,130,,,,430,,34,113,60,,,,204,,86,,84,,,121,99,,,,,63,,,,111,,,,,,,217,203,50,,,175
 U8332,33,,167,,,28,55,17,81,283,431,,,54,25,76,,,429,,61,119,81,,,,676,,44,,159,13,,36,20,,,,,33,,,,,,,,,,,50,46,39,,,148
 U8334,168,,54,,,82,,,,,719,,,186,11,,,,722,,69,597,152,,,,691,,148,,201,,,17,26,,,,,86,,,,,,,,,,,172,112,177,,,149
 U8344,27,24,117,33,35,32,,,,,22,,21,46,21,,,,,,248,187,116,,,192,93,,197,,332,,,11,18,28,65,71,49,,,,,,,,,,,,105,13,28,187,94,70
 U8347,17,35,251,14,93,22,,,,,40,41,37,256,37,,,,,,35,50,41,,,624,23,,79,,141,,,12,35,189,76,33,45,,,,,117,,,,,,,13,15,24,201,268,29
 U8348,19,34,62,20,119,30,,,,,164,44,56,29,47,,,,29,52,260,62,107,,,203,43,,9,,190,,,18,10,213,43,58,20,,32,167,61,44,25,25,,,,,22,14,15,231,104,69
 U8352,24,30,580,38,24,50,,,,,70,61,47,230,14,,,,,,65,111,368,,,424,35,,77,,118,,,14,19,356,88,15,185,,,,,,,,,,,,19,15,19,24,100,37
 U8353,40,54,63,27,20,77,,9,,,97,39,171,35,9,,,,67,69,105,261,97,,,175,41,,181,,38,,,12,10,9,15,106,85,,130,95,71,97,94,33,,,,,19,20,54,69,63,100
 U8354,13,29,653,23,97,40,,,,,130,19,33,38,12,,,,42,223,73,55,79,,,209,101,,168,,232,,,13,16,54,102,22,17,,34,,,65,87,25,,,,,33,16,31,200,731,30
 U8355,19,62,104,24,13,31,,,,,98,167,34,42,25,,,,39,77,387,34,292,,,305,27,,161,,321,,,14,14,239,123,108,43,,70,97,122,45,50,44,,,,,6,14,57,15,152,34
 U8356,13,46,200,24,14,41,,16,,,114,369,156,55,12,,,,67,175,140,33,69,,,294,52,,204,,16,,,13,14,216,68,249,58,,48,,,39,61,26,,,,,12,14,59,45,187,76
 U8357,,103,188,34,55,37,29,7,,,30,89,110,42,24,,,,40,,,264,192,,,252,94,,135,,38,,,15,21,395,117,573,57,,33,,,143,106,104,,,,,16,14,22,24,114,84
 U8526,15,37,,26,26,32,7,5,4,8,,,39,29,9,13,29,,,,,30,62,49,40,,,19,,,,13,25,30,14,,,92,49,32,,,,,,,55,47,48,94,10,22,21,25,,
 U8552,7,160,184,96,157,181,17,10,16,10,,,146,157,63,32,96,122,,,,,,34,95,280,,60,,211,,16,63,40,21,85,83,72,306,214,,,,,,,144,57,51,509,87,71,84,59,77,
 U8585,10,,138,,,16,13,5,,,211,,,67,9,,,,,,1276,37,49,,,,,,1867,,237,,,10,13,,,,,103,,,,,,,,,,,30,37,15,,,291
 U8588,14,30,227,29,45,31,6,5,12,7,,,40,62,40,12,109,,,,,35,24,43,,,,72,,,,24,116,27,15,,,60,59,58,,,,,,,,78,81,,40,22,30,87,59,
 U8590,22,59,,106,199,20,10,11,10,94,,,33,47,24,42,,,,,,,,,,,,,,,,9,74,11,10,,,33,49,28,,,,,,,,,,,15,77,48,167,,
 U8592,6,17,9,18,16,20,,,,,,,21,11,6,,,,,,,22,18,,,729,,,132,,39,,,13,27,46,34,22,18,,,,,,,,,,,,14,13,19,17,37,30
 U8593,11,41,,100,,245,11,8,39,8,,,112,,8,49,,,,,,,,279,,,,,,,,18,51,11,17,,,30,,44,,,,,,,,,,,10,28,69,,,
 U8629,6,24,41,14,20,33,5,3,4,4,434,156,13,16,7,14,22,220,157,536,179,26,27,26,30,120,188,16,23,41,57,13,23,8,15,64,40,13,27,19,615,615,277,106,406,706,15,88,32,38,7,10,19,41,21,67
 U8661,23,36,,13,,13,8,4,4,4,,,20,,9,14,,,,,,,,22,,,,,,,,15,13,10,11,,,33,17,,,,,,,,,,,,11,26,31,,,
 U8686,103,,86,,,29,,,,,575,157,,58,13,,,,402,,71,77,72,,,,275,,86,,46,,,28,22,,,,,39,,,,110,,,,,,,42,42,50,,,109
 U8687,15,49,,34,,38,20,11,14,24,,,33,89,20,58,,,,,,66,1066,,,,,,,,9,11,21,25,78,,,,,37,,,,,,,,,,,42,27,27,,,
 U8720,21,30,,17,,20,23,8,11,62,,,50,,8,26,,,,,,,,245,,,,,,,,23,47,15,21,,,28,46,54,,,,,,,,,,,21,39,18,,,
 U8773,26,20,,24,337,25,7,8,6,32,,,23,141,15,22,31,,,,,26,122,28,,,,47,,,,13,22,198,25,,,39,180,46,,,,,,,,55,,,6,19,67,,,
